source,item,code,wave,cut,n,n_wgt,metric,mean,top3,bot3,net,pct,val,f1,f2,f3,f4,f5,f6,f7,sig,stat
demos,QAGECAT5,age=55-64,,HAD,14,13.2,pct,,,,,21.5,,,,,,,,,0,0.1
demos,QAGECAT5,age=55-64,,HCI,8,22.4,pct,,,,,11.9,,,,,,,,,0,-1.89
demos,QAGECAT5,age=55-64,,GHI,8,32.1,pct,,,,,11.3,,,,,,,,,1,-2.1
demos,QAGECAT5,age=65+,,TOTAL,516,292.7,pct,,,,,49.4,,,,,,,,,0,0.0
demos,QAGECAT5,age=65+,,TSP,12,2.5,pct,,,,,18.8,,,,,,,,,2,-5.07
demos,QAGECAT5,age=65+,,CEC,53,42.8,pct,,,,,77.9,,,,,,,,,2,4.86
demos,QAGECAT5,age=65+,,TC,59,45.6,pct,,,,,85.5,,,,,,,,,2,6.2
demos,QAGECAT5,age=65+,,HF,5,1.2,pct,,,,,11.6,,,,,,,,,2,-5.06
demos,QAGECAT5,age=65+,,PP,12,2.5,pct,,,,,19.4,,,,,,,,,2,-4.88
demos,QAGECAT5,age=65+,,WE,35,30.1,pct,,,,,50.0,,,,,,,,,0,0.1
demos,QAGECAT5,age=65+,,PFF,14,4.5,pct,,,,,24.1,,,,,,,,,2,-3.96
demos,QAGECAT5,age=65+,,HHN,16,3.4,pct,,,,,26.7,,,,,,,,,2,-3.63
demos,QAGECAT5,age=65+,,MFL,23,8.6,pct,,,,,33.3,,,,,,,,,2,-2.77
demos,QAGECAT5,age=65+,,VS,20,7.0,pct,,,,,29.9,,,,,,,,,2,-3.31
demos,QAGECAT5,age=65+,,UCP,17,3.7,pct,,,,,24.6,,,,,,,,,2,-4.26
demos,QAGECAT5,age=65+,,FJP,57,45.6,pct,,,,,79.2,,,,,,,,,2,5.23
demos,QAGECAT5,age=65+,,HCP,51,19.8,pct,,,,,72.9,,,,,,,,,2,4.06
demos,QAGECAT5,age=65+,,HAD,32,9.3,pct,,,,,49.2,,,,,,,,,0,-0.03
demos,QAGECAT5,age=65+,,HCI,54,25.4,pct,,,,,80.6,,,,,,,,,2,5.28
demos,QAGECAT5,age=65+,,GHI,56,40.6,pct,,,,,78.9,,,,,,,,,2,5.14
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,TOTAL,899,751.4,pct,,,,,86.1,,,,,,,,,0,0.0
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,TSP,54,19.5,pct,,,,,84.4,,,,,,,,,0,-0.41
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,CEC,66,66.0,pct,,,,,97.1,,,,,,,,,2,2.7
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,TC,64,51.6,pct,,,,,92.8,,,,,,,,,0,1.65
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,HF,37,21.2,pct,,,,,86.0,,,,,,,,,0,-0.01
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,PP,55,21.5,pct,,,,,88.7,,,,,,,,,0,0.61
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,WE,64,86.4,pct,,,,,91.4,,,,,,,,,0,1.33
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,PFF,51,37.2,pct,,,,,87.9,,,,,,,,,0,0.41
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,HHN,49,20.6,pct,,,,,81.7,,,,,,,,,0,-1.03
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,MFL,64,46.3,pct,,,,,92.8,,,,,,,,,0,1.65
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,VS,56,39.7,pct,,,,,83.6,,,,,,,,,0,-0.62
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,UCP,52,61.0,pct,,,,,75.4,,,,,,,,,2,-2.67
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,FJP,48,42.9,pct,,,,,66.7,,,,,,,,,2,-4.94
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,HCP,63,55.5,pct,,,,,90.0,,,,,,,,,0,0.97
demos,QRACE_ETHNIC,race_ethnic=White (non-Hispanic),,HAD,50,46.5,pct,,,,,76.9,,,,,,,,,1,-2.21
